round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
65,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,135,515
66,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,135,525
67,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,140,530
68,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,140,540
69,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,140,550
70,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,145,555
71,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,150,560
72,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,150,570
73,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,155,575
74,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,160,580
75,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,165,585
76,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,165,595
77,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,170,600
78,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,175,605
79,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,C,5,5,180,610
80,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,180,620
81,player_c41e78f2-c2ef-46ed-9f98-0e5639e147fe@localhost,AlwaysCooperate,C,player_926f200f-5666-4c3d-a4cf-0e89838ce959@localhost,Random,D,0,10,180,630
