round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
44,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,53,43
45,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,54,44
46,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,55,45
47,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,56,46
48,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,57,47
49,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,58,48
50,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,59,49
51,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,60,50
52,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,61,51
53,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,62,52
54,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,63,53
55,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,64,54
56,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,65,55
57,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,66,56
58,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,67,57
59,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,68,58
60,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,69,59
61,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,70,60
62,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,71,61
63,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,72,62
64,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,73,63
65,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,74,64
66,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,75,65
67,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,76,66
68,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,77,67
69,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,78,68
70,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,79,69
71,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,80,70
72,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,81,71
73,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,82,72
74,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,83,73
75,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,84,74
76,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,85,75
77,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,86,76
78,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,87,77
79,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,88,78
80,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,89,79
81,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,90,80
82,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,91,81
83,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,92,82
84,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,93,83
85,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,94,84
86,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,95,85
87,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,96,86
88,player_ab4a5507-61fe-4ab8-a53b-9d32e62f7772@localhost,AlwaysDefect,D,player_6dc01db8-56e6-4bf6-ab91-a4c670c4d4c0@localhost,TitForTat,D,1,1,97,87
