round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
99,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,490,500
100,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,495,505
101,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,500,510
102,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,505,515
103,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,510,520
104,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,515,525
105,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,520,530
106,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,525,535
107,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,530,540
108,player_3f00b0bc-851d-4237-9446-d4ceb6e17319@localhost,TitForTatWithForgiveness,C,player_a9565aa4-0755-49b9-8903-cdf17a18a613@localhost,SuspiciousTitForTat,C,5,5,535,545
