round,p1_jid,p1_strategy,p1_action,p2_jid,p2_strategy,p2_action,p1_payoff,p2_payoff,p1_cumulative,p2_cumulative
80,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,287,297
81,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,292,302
82,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,302,302
83,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,1,1,303,303
84,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,303,313
85,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,313,313
86,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,1,1,314,314
87,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,1,1,315,315
88,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,315,325
89,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,325,325
90,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,325,335
91,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,330,340
92,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,340,340
93,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,340,350
94,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,350,350
95,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,350,360
96,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,360,360
97,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,360,370
98,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,365,375
99,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,370,380
100,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,380,380
101,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,1,1,381,381
102,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,381,391
103,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,391,391
104,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,391,401
105,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,396,406
106,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,401,411
107,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,411,411
108,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,411,421
109,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,421,421
110,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,421,431
111,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,431,431
112,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,431,441
113,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,441,441
114,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,441,451
115,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,5,5,446,456
116,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,456,456
117,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,456,466
118,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,D,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,C,10,0,466,466
119,player_960310d1-0c0f-4b13-ae39-7e87e9bc7c0b@localhost,Random,C,player_d6cd9759-3c26-4486-8753-b95fb871c79d@localhost,SuspiciousTitForTat,D,0,10,466,476
